"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","Chin Up (Assisted)",,"",1,"normal",20,6,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","Chin Up (Assisted)",,"",2,"normal",22.5,6,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","EZ Bar Biceps Curl",0,"",0,"normal",15,10,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","EZ Bar Biceps Curl",0,"",1,"normal",15,8,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","EZ Bar Biceps Curl",0,"",2,"normal",15,8,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","Hammer Curl (Dumbbell)",0,"",0,"normal",10,12,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","Hammer Curl (Dumbbell)",0,"",1,"normal",10,12,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","Leg Raise Parallel Bars",,"",0,"normal",,10,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","Leg Raise Parallel Bars",,"",1,"normal",,10,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","Leg Raise Parallel Bars",,"",2,"normal",,10,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","Crunch",,"",0,"normal",,15,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","Crunch",,"",1,"normal",,15,,,
"Fast cardio six packs","12 Jan 2024, 20:11","12 Jan 2024, 20:48","New me year new","Crunch",,"",2,"normal",,15,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Push Up",,"",1,"normal",,10,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Push Up",,"",2,"normal",,8,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Push Up",,"",3,"normal",,8,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Chest Dip",,"",0,"normal",,5,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Chest Dip",,"",1,"normal",,5,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Chest Dip",,"",2,"normal",,5,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Pike Pushup",,"",0,"normal",,6,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Pike Pushup",,"",1,"normal",,7,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Pike Pushup",,"",2,"normal",,5,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Push Up",,"Muskel versagen",0,"normal",,6,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Push Up",,"Muskel versagen",1,"normal",,4,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Single Arm Lateral Raise (Cable)",,"",0,"normal",6,16,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Single Arm Lateral Raise (Cable)",,"",1,"normal",6,16,,,
"Push","8 Jan 2024, 11:03","8 Jan 2024, 12:09","Year new me new!","Single Arm Lateral Raise (Cable)",,"",2,"normal",6,16,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Inverted Row",,"Overhand Aufwärmung",0,"normal",,8,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Inverted Row",,"Overhand Aufwärmung",1,"normal",,8,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Inverted Row",,"Overhand Aufwärmung",2,"normal",,8,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Pull Up",,"Mit Band",0,"normal",,4,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Pull Up",,"Mit Band",1,"normal",,4,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Pull Up",,"Mit Band",2,"normal",,4,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Inverted Row",,"Underhand",0,"normal",,8,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Inverted Row",,"Underhand",1,"normal",,8,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Inverted Row",,"Underhand",2,"normal",,8,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Seated Row (Machine)",,"",0,"normal",25,8,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Seated Row (Machine)",,"",1,"normal",25,8,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Seated Row (Machine)",,"",2,"normal",25,8,,,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Dead Hang",,"",0,"normal",,,,32,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Dead Hang",,"",1,"normal",,,,13,
"Back","7 Jan 2024, 18:16","7 Jan 2024, 19:15","New year new me","Dead Hang",,"",2,"normal",,,,6,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Leg Press Horizontal (Machine)",,"",0,"warmup",42.5,15,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Leg Press Horizontal (Machine)",,"",1,"normal",65,10,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Leg Press Horizontal (Machine)",,"",2,"normal",65,10,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Leg Press Horizontal (Machine)",,"",3,"normal",65,10,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Split Squat (Dumbbell)",,"",0,"normal",20,12,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Split Squat (Dumbbell)",,"",1,"normal",20,12,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Split Squat (Dumbbell)",,"",2,"normal",24,10,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Leg Extension (Machine)",,"Einzeln",0,"normal",25,16,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Leg Extension (Machine)",,"Einzeln",1,"normal",22.5,16,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Leg Extension (Machine)",,"Einzeln",2,"normal",22.5,16,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Hip Abduction (Machine)",,"",0,"normal",50,10,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Hip Abduction (Machine)",,"",1,"normal",47.5,10,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Hip Abduction (Machine)",,"",2,"normal",42.5,10,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Leg Raise Parallel Bars",,"",0,"normal",,10,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Leg Raise Parallel Bars",,"",1,"normal",,10,,,
"Lower","14 Sep 2023, 12:32","14 Sep 2023, 13:20","","Leg Raise Parallel Bars",,"",2,"normal",,10,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Push Up",,"",0,"normal",,10,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Push Up",,"",1,"normal",,10,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Push Up",,"",2,"normal",,10,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Decline Push Up",,"",0,"normal",,6,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Decline Push Up",,"",1,"normal",,6,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Chest Dip (Assisted)",,"",0,"normal",20,6,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Chest Dip (Assisted)",,"",1,"normal",25,6,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Chest Dip (Assisted)",,"",2,"normal",30,8,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Lateral Raise (Machine)",,"",0,"normal",20,8,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Lateral Raise (Machine)",,"",1,"normal",20,6,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Triceps Rope Pushdown",,"",0,"normal",15,8,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Triceps Rope Pushdown",,"",1,"normal",15,8,,,
"Mixed chest","13 Sep 2023, 13:58","13 Sep 2023, 14:39","","Triceps Rope Pushdown",,"",2,"normal",15,8,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Pull Up",,"Mit band",0,"normal",,6,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Pull Up",,"Mit band",1,"normal",,6,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Pull Up",,"Mit band",2,"normal",,6,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Pull Up",,"Mit band",3,"normal",,6,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Pull Up",,"Mit band",4,"normal",,6,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Inverted Row",,"Overhand",0,"normal",,8,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Inverted Row",,"Overhand",1,"normal",,8,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Inverted Row",,"Overhand",2,"normal",,8,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Inverted Row",,"Oberhand",0,"normal",,8,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Inverted Row",,"Oberhand",1,"normal",,6,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Inverted Row",,"Oberhand",2,"normal",,6,,,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Dead Hang",,"",0,"normal",,,,45,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Dead Hang",,"",1,"normal",,,,30,
"Körper stark","22 Aug 2023, 18:39","22 Aug 2023, 19:26","","Dead Hang",,"",2,"normal",,,,20,
"Lower","7 Aug 2023, 13:26","7 Aug 2023, 14:24","","Leg Press (Machine)",,"",0,"warmup",80,12,,,
"Lower","7 Aug 2023, 13:26","7 Aug 2023, 14:24","","Leg Press (Machine)",,"",1,"normal",120,10,,,
"Lower","7 Aug 2023, 13:26","7 Aug 2023, 14:24","","Leg Press (Machine)",,"",2,"normal",120,10,,,
"Lower","7 Aug 2023, 13:26","7 Aug 2023, 14:24","","Leg Press (Machine)",,"",3,"normal",120,10,,,
